,customer_id,recency,frequency,monetary_value,R,F,M,rfm_score,RFM_level
1929,2298,46,6,6997.85,2,3,3,8,Require Activation
1930,2299,60,6,4359.320000000001,2,3,2,7,Require Activation
1931,2301,6,6,9265.95,4,3,4,11,Highly potential
1932,2302,54,3,4412.84,2,1,2,5,Promising
1933,2303,145,2,2696.8599999999997,1,1,1,3,Require Activation
1934,2305,79,5,6011.6900000000005,2,2,3,7,Require Activation
1935,2306,7,4,4938.639999999999,4,1,2,7,Require Activation
1936,2307,82,11,10123.710000000001,2,4,4,10,Highly potential
1937,2308,14,9,11438.37,4,4,4,12,Highly potential
1938,2309,54,12,16122.339999999997,2,4,4,10,Highly potential
1939,2310,16,6,8126.880000000001,4,3,4,11,Highly potential
1940,2312,29,5,7250.51,3,2,3,8,Require Activation
1941,2313,45,6,4657.799999999999,3,3,2,8,Require Activation
1942,2314,49,3,4114.37,2,1,2,5,Promising
1943,2315,153,5,2737.8,1,2,1,4,Needs Attention
1944,2316,47,4,2908.85,2,1,1,4,Needs Attention
1945,2317,54,5,6735.95,2,2,3,7,Require Activation
1946,2318,17,7,8129.61,4,3,4,11,Highly potential
1947,2319,10,4,7191.200000000001,4,1,3,8,Require Activation
1948,2320,25,3,2655.46,3,1,1,5,Promising
1949,2321,162,3,5473.58,1,1,2,4,Needs Attention
1950,2322,68,4,4035.51,2,1,1,4,Needs Attention
1951,2323,213,3,4599.45,1,1,2,4,Needs Attention
1952,2324,79,4,4867.58,2,1,2,5,Promising
1953,2325,122,5,6019.48,1,2,3,6,Loyal
1954,2326,113,1,774.53,1,1,1,3,Require Activation
1955,2327,225,3,4153.11,1,1,2,4,Needs Attention
1956,2328,152,1,441.49,1,1,1,3,Require Activation
1957,2329,9,5,4252.36,4,2,2,8,Require Activation
1958,2330,5,3,2391.06,4,1,1,6,Loyal
1959,2331,20,7,5341.04,3,3,2,8,Require Activation
1960,2332,32,4,1972.9,3,1,1,5,Promising
1961,2333,93,4,5216.820000000001,1,1,2,4,Needs Attention
1962,2334,70,3,3616.74,2,1,1,4,Needs Attention
1963,2336,75,9,10942.55,2,4,4,10,Highly potential
1964,2337,173,3,2169.36,1,1,1,3,Require Activation
1965,2338,24,7,7546.18,3,3,3,9,Highly potential
1966,2339,12,8,8958.4,4,4,4,12,Highly potential
1967,2340,6,9,9442.23,4,4,4,12,Highly potential
1968,2343,63,3,4215.4,2,1,2,5,Promising
1969,2344,48,6,6947.299999999999,2,3,3,8,Require Activation
1970,2345,1,4,6939.88,4,1,3,8,Require Activation
1971,2346,163,5,6429.33,1,2,3,6,Loyal
1972,2347,88,9,10730.51,2,4,4,10,Highly potential
1973,2348,61,4,2451.77,2,1,1,4,Needs Attention
1974,2349,55,5,3608.1399999999994,2,2,1,5,Promising
1975,2350,181,4,3747.5,1,1,1,3,Require Activation
1976,2351,56,7,6531.820000000001,2,3,3,8,Require Activation
1977,2352,37,1,1292.84,3,1,1,5,Promising
1978,2353,82,10,11013.74,2,4,4,10,Highly potential
1979,2354,37,5,4817.55,3,2,2,7,Require Activation
1980,2356,147,4,5020.2699999999995,1,1,2,4,Needs Attention
1981,2357,41,4,5811.12,3,1,2,6,Loyal
1982,2358,4,11,8523.43,4,4,4,12,Highly potential
1983,2359,83,8,9029.74,2,4,4,10,Highly potential
1984,2360,28,6,8601.41,3,3,4,10,Highly potential
1985,2361,23,7,7640.51,3,3,3,9,Highly potential
1986,2362,46,3,3007.23,2,1,1,4,Needs Attention
1987,2363,59,6,5473.37,2,3,2,7,Require Activation
1988,2364,44,5,8404.81,3,2,4,9,Highly potential
1989,2365,2,5,5448.58,4,2,2,8,Require Activation
1990,2366,20,5,5543.950000000001,3,2,2,7,Require Activation
1991,2367,26,6,7931.35,3,3,3,9,Highly potential
1992,2368,75,6,7617.1,2,3,3,8,Require Activation
1993,2369,2,8,11223.939999999999,4,4,4,12,Highly potential
1994,2370,21,3,3107.9700000000003,3,1,1,5,Promising
1995,2371,94,5,7720.099999999999,1,2,3,6,Loyal
1996,2372,1,9,8295.0,4,4,4,12,Highly potential
1997,2373,46,4,4758.44,2,1,2,5,Promising
1998,2374,15,7,7495.68,4,3,3,10,Highly potential
1999,2375,44,7,9972.86,3,3,4,10,Highly potential
2000,2376,12,3,3621.9700000000003,4,1,1,6,Loyal
2001,2377,8,5,8081.98,4,2,4,10,Highly potential
2002,2378,11,5,5040.64,4,2,2,8,Require Activation
2003,2379,4,11,13030.07,4,4,4,12,Highly potential
2004,2380,43,6,6658.59,3,3,3,9,Highly potential
2005,2381,30,7,7877.93,3,3,3,9,Highly potential
2006,2382,39,7,3369.77,3,3,1,7,Require Activation
2007,2383,22,9,13104.08,3,4,4,11,Highly potential
2008,2384,60,6,5845.17,2,3,2,7,Require Activation
2009,2385,32,8,7901.9400000000005,3,4,3,10,Highly potential
2010,2386,13,7,7710.120000000001,4,3,3,10,Highly potential
2011,2387,183,2,591.31,1,1,1,3,Require Activation
2012,2388,114,7,10013.26,1,3,4,8,Require Activation
2013,2389,9,3,2456.1800000000003,4,1,1,6,Loyal
2014,2390,70,6,8204.630000000001,2,3,4,9,Highly potential
2015,2391,13,10,10874.649999999998,4,4,4,12,Highly potential
2016,2392,27,5,5215.179999999999,3,2,2,7,Require Activation
2017,2393,123,2,1228.76,1,1,1,3,Require Activation
2018,2394,91,1,980.37,1,1,1,3,Require Activation
2019,2395,63,1,230.91,2,1,1,4,Needs Attention
2020,2396,1,4,4326.13,4,1,2,7,Require Activation
2021,2397,54,9,10464.009999999998,2,4,4,10,Highly potential
2022,2399,39,6,6424.4400000000005,3,3,3,9,Highly potential
2023,2400,20,8,10452.28,3,4,4,11,Highly potential
2024,2401,22,8,10935.93,3,4,4,11,Highly potential
2025,2402,79,3,4490.75,2,1,2,5,Promising
2026,2403,151,5,3202.84,1,2,1,4,Needs Attention
2027,2404,188,5,7607.199999999999,1,2,3,6,Loyal
2028,2405,46,5,2817.81,2,2,1,5,Promising
2029,2406,81,4,4117.37,2,1,2,5,Promising
2030,2410,37,6,6772.0199999999995,3,3,3,9,Highly potential
2031,2411,224,4,6535.389999999999,1,1,3,5,Promising
2032,2412,18,6,7097.64,4,3,3,10,Highly potential
2033,2413,59,7,8666.869999999999,2,3,4,9,Highly potential
2034,2415,44,5,4412.09,3,2,2,7,Require Activation
2035,2416,223,2,2220.23,1,1,1,3,Require Activation
2036,2417,23,1,1129.13,3,1,1,5,Promising
2037,2418,3,7,9068.28,4,3,4,11,Highly potential
2038,2419,52,8,8651.869999999999,2,4,4,10,Highly potential
2039,2420,140,3,2367.71,1,1,1,3,Require Activation
2040,2421,1,6,2836.38,4,3,1,8,Require Activation
2041,2422,33,5,4670.18,3,2,2,7,Require Activation
2042,2423,60,1,202.62,2,1,1,4,Needs Attention
2043,2425,9,9,8310.5,4,4,4,12,Highly potential
2044,2427,4,6,7962.360000000001,4,3,3,10,Highly potential
2045,2428,38,8,9038.359999999999,3,4,4,11,Highly potential
2046,2429,223,3,3811.29,1,1,1,3,Require Activation
2047,2430,116,4,3385.21,1,1,1,3,Require Activation
2048,2431,219,2,1447.1799999999998,1,1,1,3,Require Activation
2049,2432,41,5,3930.31,3,2,1,6,Loyal
2050,2433,27,10,10945.11,3,4,4,11,Highly potential
2051,2434,1,9,10024.41,4,4,4,12,Highly potential
2052,2435,124,5,6950.49,1,2,3,6,Loyal
2053,2436,17,4,3919.84,4,1,1,6,Loyal
2054,2437,199,2,1436.8,1,1,1,3,Require Activation
2055,2438,28,7,6007.49,3,3,3,9,Highly potential
2056,2440,54,4,5001.4400000000005,2,1,2,5,Promising
2057,2442,81,6,5014.14,2,3,2,7,Require Activation
2058,2443,13,6,6182.680000000001,4,3,3,10,Highly potential
2059,2444,45,4,5166.360000000001,3,1,2,6,Loyal
2060,2445,18,5,5245.210000000001,4,2,2,8,Require Activation
2061,2447,40,7,7729.639999999999,3,3,3,9,Highly potential
2062,2448,7,6,5418.88,4,3,2,9,Highly potential
2063,2449,77,5,6836.960000000001,2,2,3,7,Require Activation
2064,2450,41,2,3861.74,3,1,1,5,Promising
2065,2451,18,3,3247.8500000000004,4,1,1,6,Loyal
2066,2452,10,4,4209.71,4,1,2,7,Require Activation
2067,2453,57,6,4683.469999999999,2,3,2,7,Require Activation
2068,2454,30,10,11477.219999999998,3,4,4,11,Highly potential
2069,2456,168,5,5167.12,1,2,2,5,Promising
2070,2457,53,6,8023.24,2,3,4,9,Highly potential
2071,2458,5,7,11224.23,4,3,4,11,Highly potential
2072,2459,54,11,11877.189999999999,2,4,4,10,Highly potential
2073,2460,51,4,4291.639999999999,2,1,2,5,Promising
2074,2462,25,6,5779.98,3,3,2,8,Require Activation
2075,2463,65,8,9906.890000000001,2,4,4,10,Highly potential
2076,2464,3,13,14574.06,4,4,4,12,Highly potential
2077,2465,12,9,9114.46,4,4,4,12,Highly potential
2078,2466,20,5,4796.14,3,2,2,7,Require Activation
2079,2467,22,5,2590.13,3,2,1,6,Loyal
2080,2468,22,9,11893.32,3,4,4,11,Highly potential
2081,2471,14,5,5699.45,4,2,2,8,Require Activation
2082,2472,86,6,7612.35,2,3,3,8,Require Activation
2083,2474,65,7,7884.07,2,3,3,8,Require Activation
2084,2475,86,7,10009.91,2,3,4,9,Highly potential
2085,2476,15,14,14578.689999999999,4,4,4,12,Highly potential
2086,2477,41,1,2005.66,3,1,1,5,Promising
2087,2478,115,6,4323.68,1,3,2,6,Loyal
2088,2479,3,6,2933.17,4,3,1,8,Require Activation
2089,2480,43,5,6781.5,3,2,3,8,Require Activation
2090,2481,21,7,5825.4,3,3,2,8,Require Activation
2091,2482,233,3,3110.6899999999996,1,1,1,3,Require Activation
2092,2484,25,5,5401.62,3,2,2,7,Require Activation
2093,2485,5,5,4974.840000000001,4,2,2,8,Require Activation
2094,2486,230,2,3246.42,1,1,1,3,Require Activation
2095,2487,99,4,2978.6400000000003,1,1,1,3,Require Activation
2096,2488,19,6,6900.39,4,3,3,10,Highly potential
2097,2489,41,8,11411.16,3,4,4,11,Highly potential
2098,2491,106,5,3045.56,1,2,1,4,Needs Attention
2099,2492,8,10,12661.35,4,4,4,12,Highly potential
2100,2493,55,3,3796.09,2,1,1,4,Needs Attention
2101,2494,96,7,6744.39,1,3,3,7,Require Activation
2102,2495,32,8,5497.11,3,4,2,9,Highly potential
2103,2496,197,5,2095.52,1,2,1,4,Needs Attention
2104,2497,47,4,4265.4400000000005,2,1,2,5,Promising
2105,2498,8,8,9981.910000000002,4,4,4,12,Highly potential
2106,2499,176,3,3848.0699999999997,1,1,1,3,Require Activation
2107,2500,24,3,2535.87,3,1,1,5,Promising
2108,2501,19,7,7685.120000000001,4,3,3,10,Highly potential
2109,2502,15,5,4196.26,4,2,2,8,Require Activation
2110,2503,109,4,4951.0,1,1,2,4,Needs Attention
2111,2505,13,9,10295.31,4,4,4,12,Highly potential
2112,2507,48,4,5405.0,2,1,2,5,Promising
2113,2508,57,10,12948.97,2,4,4,10,Highly potential
2114,2509,26,8,8313.9,3,4,4,11,Highly potential
2115,2510,112,6,8315.039999999999,1,3,4,8,Require Activation
2116,2511,33,4,5381.1900000000005,3,1,2,6,Loyal
2117,2512,112,6,5536.07,1,3,2,6,Loyal
2118,2513,107,7,8203.29,1,3,4,8,Require Activation
2119,2514,47,3,4414.049999999999,2,1,2,5,Promising
2120,2516,84,3,1978.9299999999998,2,1,1,4,Needs Attention
2121,2517,146,3,4813.400000000001,1,1,2,4,Needs Attention
2122,2518,71,5,7538.469999999999,2,2,3,7,Require Activation
2123,2519,109,4,2487.2200000000003,1,1,1,3,Require Activation
2124,2520,12,5,4496.29,4,2,2,8,Require Activation
2125,2521,209,3,3422.3,1,1,1,3,Require Activation
2126,2523,15,9,8492.78,4,4,4,12,Highly potential
2127,2524,185,6,4384.97,1,3,2,6,Loyal
2128,2525,304,1,1977.36,1,1,1,3,Require Activation
2129,2526,54,6,6039.110000000001,2,3,3,8,Require Activation
2130,2527,41,7,8751.73,3,3,4,10,Highly potential
2131,2528,26,7,9485.91,3,3,4,10,Highly potential
2132,2529,99,7,9000.92,1,3,4,8,Require Activation
2133,2530,10,6,3794.98,4,3,1,8,Require Activation
2134,2531,6,7,7233.38,4,3,3,10,Highly potential
2135,2533,19,3,4689.75,4,1,2,7,Require Activation
2136,2534,46,7,8069.62,2,3,4,9,Highly potential
2137,2535,15,6,5517.49,4,3,2,9,Highly potential
2138,2536,8,6,9145.1,4,3,4,11,Highly potential
2139,2537,23,11,11743.039999999999,3,4,4,11,Highly potential
2140,2539,41,5,5493.46,3,2,2,7,Require Activation
2141,2541,21,2,3358.87,3,1,1,5,Promising
2142,2542,44,7,10741.16,3,3,4,10,Highly potential
2143,2543,23,4,5543.460000000001,3,1,2,6,Loyal
2144,2544,33,6,6633.58,3,3,3,9,Highly potential
2145,2545,118,3,2916.92,1,1,1,3,Require Activation
2146,2546,20,4,2419.01,3,1,1,5,Promising
2147,2547,185,3,2217.0600000000004,1,1,1,3,Require Activation
2148,2548,4,13,14027.079999999998,4,4,4,12,Highly potential
2149,2549,58,4,6211.0,2,1,3,6,Loyal
2150,2550,12,5,6139.76,4,2,3,9,Highly potential
2151,2551,266,4,4894.9800000000005,1,1,2,4,Needs Attention
2152,2554,60,5,4993.71,2,2,2,6,Loyal
2153,2555,2,5,7747.139999999999,4,2,3,9,Highly potential
2154,2559,13,6,3860.65,4,3,1,8,Require Activation
2155,2560,46,11,9706.619999999999,2,4,4,10,Highly potential
2156,2562,102,7,8220.23,1,3,4,8,Require Activation
2157,2563,58,5,4716.139999999999,2,2,2,6,Loyal
2158,2564,48,5,2828.34,2,2,1,5,Promising
2159,2565,30,9,11516.509999999998,3,4,4,11,Highly potential
2160,2566,18,10,8489.6,4,4,4,12,Highly potential
2161,2567,72,4,5954.21,2,1,3,6,Loyal
2162,2568,73,4,3918.87,2,1,1,4,Needs Attention
2163,2569,76,7,9585.829999999998,2,3,4,9,Highly potential
2164,2570,94,8,8168.889999999999,1,4,4,9,Highly potential
2165,2571,46,3,3652.2799999999997,2,1,1,4,Needs Attention
2166,2572,80,8,10111.810000000001,2,4,4,10,Highly potential
2167,2573,15,4,4088.91,4,1,1,6,Loyal
2168,2575,11,5,4119.530000000001,4,2,2,8,Require Activation
2169,2576,79,7,8271.03,2,3,4,9,Highly potential
2170,2577,94,6,5240.64,1,3,2,6,Loyal
2171,2578,39,4,4676.0199999999995,3,1,2,6,Loyal
2172,2579,50,3,2288.84,2,1,1,4,Needs Attention
2173,2582,53,5,5104.43,2,2,2,6,Loyal
2174,2583,93,4,4046.6200000000003,1,1,1,3,Require Activation
2175,2585,6,7,7066.380000000001,4,3,3,10,Highly potential
2176,2586,20,3,3379.79,3,1,1,5,Promising
2177,2587,65,9,9007.27,2,4,4,10,Highly potential
2178,2588,179,3,5656.6900000000005,1,1,2,4,Needs Attention
2179,2590,51,6,8720.42,2,3,4,9,Highly potential
2180,2592,38,8,11062.61,3,4,4,11,Highly potential
2181,2593,61,4,3940.2700000000004,2,1,1,4,Needs Attention
2182,2594,92,6,9467.470000000001,1,3,4,8,Require Activation
2183,2595,45,8,10273.25,3,4,4,11,Highly potential
2184,2596,73,5,7674.389999999999,2,2,3,7,Require Activation
2185,2597,6,6,7670.71,4,3,3,10,Highly potential
2186,2598,88,5,6570.66,2,2,3,7,Require Activation
2187,2599,54,6,5641.2699999999995,2,3,2,7,Require Activation
2188,2600,172,3,4973.54,1,1,2,4,Needs Attention
2189,2601,37,8,9798.03,3,4,4,11,Highly potential
2190,2602,72,8,7898.910000000001,2,4,3,9,Highly potential
2191,2603,15,7,7817.9400000000005,4,3,3,10,Highly potential
2192,2604,87,6,6086.83,2,3,3,8,Require Activation
2193,2605,116,5,6656.209999999999,1,2,3,6,Loyal
2194,2606,6,10,12338.51,4,4,4,12,Highly potential
2195,2607,6,8,7870.34,4,4,3,11,Highly potential
2196,2608,18,7,4403.82,4,3,2,9,Highly potential
2197,2609,188,7,6390.16,1,3,3,7,Require Activation
2198,2610,113,8,8499.220000000001,1,4,4,9,Highly potential
2199,2611,3,7,5700.590000000001,4,3,2,9,Highly potential
2200,2612,210,2,1924.4700000000003,1,1,1,3,Require Activation
2201,2616,43,11,13134.119999999999,3,4,4,11,Highly potential
2202,2618,8,10,9670.589999999998,4,4,4,12,Highly potential
2203,2619,77,2,3869.2699999999995,2,1,1,4,Needs Attention
2204,2620,31,8,8317.97,3,4,4,11,Highly potential
2205,2621,10,7,6926.01,4,3,3,10,Highly potential
2206,2622,17,7,6595.219999999999,4,3,3,10,Highly potential
2207,2623,11,4,5764.37,4,1,2,7,Require Activation
2208,2624,28,4,4940.76,3,1,2,6,Loyal
2209,2625,85,4,3403.67,2,1,1,4,Needs Attention
2210,2626,42,4,4263.71,3,1,2,6,Loyal
2211,2627,34,6,9321.82,3,3,4,10,Highly potential
2212,2628,174,4,4668.82,1,1,2,4,Needs Attention
2213,2629,45,6,7374.25,3,3,3,9,Highly potential
2214,2631,28,3,3539.6800000000003,3,1,1,5,Promising
2215,2634,190,3,2614.21,1,1,1,3,Require Activation
2216,2635,69,8,10781.21,2,4,4,10,Highly potential
2217,2636,31,3,3411.77,3,1,1,5,Promising
2218,2637,55,11,13895.709999999997,2,4,4,10,Highly potential
2219,2638,84,9,9133.15,2,4,4,10,Highly potential
2220,2639,32,5,7255.960000000001,3,2,3,8,Require Activation
2221,2640,68,11,11643.470000000003,2,4,4,10,Highly potential
2222,2641,12,7,6132.320000000001,4,3,3,10,Highly potential
2223,2643,55,3,1897.1999999999998,2,1,1,4,Needs Attention
2224,2644,61,2,1697.24,2,1,1,4,Needs Attention
2225,2645,33,6,5168.14,3,3,2,8,Require Activation
2226,2646,120,5,4987.72,1,2,2,5,Promising
2227,2648,36,5,6102.130000000001,3,2,3,8,Require Activation
2228,2649,130,4,6633.45,1,1,3,5,Promising
2229,2650,26,6,5688.650000000001,3,3,2,8,Require Activation
2230,2651,16,8,10121.93,4,4,4,12,Highly potential
2231,2652,24,5,7176.64,3,2,3,8,Require Activation
2232,2653,4,9,12315.999999999998,4,4,4,12,Highly potential
2233,2654,109,9,9905.2,1,4,4,9,Highly potential
2234,2655,158,6,8575.35,1,3,4,8,Require Activation
2235,2656,139,7,9051.86,1,3,4,8,Require Activation
2236,2657,183,3,3891.5,1,1,1,3,Require Activation
2237,2659,1,12,11948.479999999998,4,4,4,12,Highly potential
2238,2661,9,5,5712.01,4,2,2,8,Require Activation
2239,2662,63,9,10546.039999999999,2,4,4,10,Highly potential
2240,2663,165,5,7423.23,1,2,3,6,Loyal
2241,2664,135,7,6587.43,1,3,3,7,Require Activation
2242,2665,31,3,5364.68,3,1,2,6,Loyal
2243,2666,257,4,4534.9,1,1,2,4,Needs Attention
2244,2667,99,5,5817.66,1,2,2,5,Promising
2245,2668,62,5,3342.3,2,2,1,5,Promising
2246,2669,49,3,3552.54,2,1,1,4,Needs Attention
2247,2670,59,3,3290.6800000000003,2,1,1,4,Needs Attention
2248,2671,101,7,8811.26,1,3,4,8,Require Activation
2249,2672,16,8,8417.05,4,4,4,12,Highly potential
2250,2673,91,5,4576.389999999999,1,2,2,5,Promising
2251,2674,45,5,6395.900000000001,3,2,3,8,Require Activation
2252,2675,96,5,5429.799999999999,1,2,2,5,Promising
2253,2676,6,6,7274.78,4,3,3,10,Highly potential
2254,2678,114,5,5004.09,1,2,2,5,Promising
2255,2679,86,6,5660.3099999999995,2,3,2,7,Require Activation
2256,2680,17,9,9177.27,4,4,4,12,Highly potential
2257,2681,51,5,4606.83,2,2,2,6,Loyal
2258,2682,39,8,6122.34,3,4,3,10,Highly potential
2259,2683,17,6,7829.890000000001,4,3,3,10,Highly potential
2260,2684,39,9,11938.04,3,4,4,11,Highly potential
2261,2686,25,11,13237.880000000001,3,4,4,11,Highly potential
2262,2687,18,7,6724.2300000000005,4,3,3,10,Highly potential
2263,2688,89,3,3018.69,2,1,1,4,Needs Attention
2264,2689,2,5,3956.1800000000003,4,2,1,7,Require Activation
2265,2690,110,4,5860.55,1,1,2,4,Needs Attention
2266,2691,61,8,8562.05,2,4,4,10,Highly potential
2267,2692,41,3,1662.12,3,1,1,5,Promising
2268,2693,2,6,5128.639999999999,4,3,2,9,Highly potential
2269,2694,30,4,2766.0899999999997,3,1,1,5,Promising
2270,2695,5,8,10630.04,4,4,4,12,Highly potential
2271,2698,13,7,9054.05,4,3,4,11,Highly potential
2272,2699,61,5,3428.7599999999998,2,2,1,5,Promising
2273,2700,72,4,4497.46,2,1,2,5,Promising
2274,2701,53,9,11558.89,2,4,4,10,Highly potential
2275,2702,20,8,11698.41,3,4,4,11,Highly potential
2276,2704,236,3,1517.27,1,1,1,3,Require Activation
2277,2705,3,8,10063.400000000001,4,4,4,12,Highly potential
2278,2706,124,3,2769.3599999999997,1,1,1,3,Require Activation
2279,2707,44,3,3934.6000000000004,3,1,1,5,Promising
2280,2708,12,3,3437.0800000000004,4,1,1,6,Loyal
2281,2711,64,6,6439.08,2,3,3,8,Require Activation
2282,2712,17,6,6967.0199999999995,4,3,3,10,Highly potential
2283,2713,1,2,1722.85,4,1,1,6,Loyal
2284,2714,9,5,4081.8100000000004,4,2,1,7,Require Activation
2285,2715,105,5,6644.62,1,2,3,6,Loyal
2286,2717,42,9,9904.869999999999,3,4,4,11,Highly potential
2287,2718,222,7,6798.88,1,3,3,7,Require Activation
2288,2719,11,3,3061.49,4,1,1,6,Loyal
2289,2720,149,4,3710.1900000000005,1,1,1,3,Require Activation
2290,2723,41,8,10565.12,3,4,4,11,Highly potential
2291,2724,143,4,4604.3,1,1,2,4,Needs Attention
2292,2725,177,4,2094.38,1,1,1,3,Require Activation
2293,2726,28,9,9047.33,3,4,4,11,Highly potential
2294,2727,50,5,8567.85,2,2,4,8,Require Activation
2295,2728,8,8,9659.77,4,4,4,12,Highly potential
2296,2729,7,6,8706.470000000001,4,3,4,11,Highly potential
2297,2730,5,7,4649.51,4,3,2,9,Highly potential
2298,2731,4,4,2409.89,4,1,1,6,Loyal
2299,2732,17,9,6519.719999999999,4,4,3,11,Highly potential
2300,2733,29,9,12972.269999999997,3,4,4,11,Highly potential
2301,2735,149,2,1340.77,1,1,1,3,Require Activation
2302,2736,43,5,4311.28,3,2,2,7,Require Activation
2303,2738,60,5,5189.82,2,2,2,6,Loyal
2304,2739,243,2,743.0500000000001,1,1,1,3,Require Activation
2305,2740,27,8,10497.95,3,4,4,11,Highly potential
2306,2741,20,3,3056.2200000000003,3,1,1,5,Promising
2307,2742,96,3,3741.05,1,1,1,3,Require Activation
2308,2743,47,2,2956.8,2,1,1,4,Needs Attention
2309,2744,126,3,3148.36,1,1,1,3,Require Activation
2310,2745,268,2,3322.62,1,1,1,3,Require Activation
2311,2746,9,3,3056.2200000000003,4,1,1,6,Loyal
2312,2747,15,8,10528.31,4,4,4,12,Highly potential
2313,2748,7,4,3952.7,4,1,1,6,Loyal
2314,2749,35,1,1061.56,3,1,1,5,Promising
2315,2751,4,8,9856.480000000001,4,4,4,12,Highly potential
2316,2752,13,4,5737.59,4,1,2,7,Require Activation
2317,2753,68,11,9649.8,2,4,4,10,Highly potential
2318,2754,187,3,5568.64,1,1,2,4,Needs Attention
2319,2755,29,11,10018.130000000001,3,4,4,11,Highly potential
2320,2759,111,5,5619.73,1,2,2,5,Promising
2321,2760,32,4,4168.87,3,1,2,6,Loyal
2322,2761,8,9,10079.419999999998,4,4,4,12,Highly potential
2323,2763,20,9,6496.639999999999,3,4,3,10,Highly potential
2324,2766,48,6,8740.06,2,3,4,9,Highly potential
2325,2767,49,3,2597.41,2,1,1,4,Needs Attention
2326,2768,24,6,6811.9400000000005,3,3,3,9,Highly potential
2327,2769,47,6,8004.25,2,3,3,8,Require Activation
2328,2770,31,9,13728.699999999999,3,4,4,11,Highly potential
2329,2771,45,5,8579.48,3,2,4,9,Highly potential
2330,2772,26,5,5138.68,3,2,2,7,Require Activation
2331,2773,5,4,4179.19,4,1,2,7,Require Activation
2332,2775,13,6,6201.93,4,3,3,10,Highly potential
2333,2777,104,6,6216.71,1,3,3,7,Require Activation
2334,2778,10,5,5669.9,4,2,2,8,Require Activation
2335,2780,3,5,6150.43,4,2,3,9,Highly potential
2336,2781,74,4,4131.86,2,1,2,5,Promising
2337,2782,171,5,4995.43,1,2,2,5,Promising
2338,2783,74,11,9019.439999999999,2,4,4,10,Highly potential
2339,2784,75,3,2423.2200000000003,2,1,1,4,Needs Attention
2340,2785,46,6,9232.949999999999,2,3,4,9,Highly potential
2341,2786,4,6,4372.299999999999,4,3,2,9,Highly potential
2342,2787,38,6,10014.36,3,3,4,10,Highly potential
2343,2788,45,11,17258.94,3,4,4,11,Highly potential
2344,2789,25,2,2097.73,3,1,1,5,Promising
2345,2790,78,3,1799.14,2,1,1,4,Needs Attention
2346,2791,15,6,8909.15,4,3,4,11,Highly potential
2347,2792,219,3,4771.39,1,1,2,4,Needs Attention
2348,2793,35,7,9763.37,3,3,4,10,Highly potential
2349,2794,6,7,7835.25,4,3,3,10,Highly potential
2350,2795,226,2,2369.69,1,1,1,3,Require Activation
2351,2796,9,7,8157.719999999999,4,3,4,11,Highly potential
2352,2798,155,5,3433.4699999999993,1,2,1,4,Needs Attention
2353,2799,30,8,9916.089999999998,3,4,4,11,Highly potential
2354,2800,42,5,1193.9,3,2,1,6,Loyal
2355,2802,173,3,1370.06,1,1,1,3,Require Activation
2356,2803,31,6,6522.640000000001,3,3,3,9,Highly potential
2357,2804,59,7,6016.75,2,3,3,8,Require Activation
2358,2806,69,8,8667.06,2,4,4,10,Highly potential
2359,2807,354,1,1216.14,1,1,1,3,Require Activation
2360,2808,7,5,6828.290000000001,4,2,3,9,Highly potential
2361,2809,84,3,2490.58,2,1,1,4,Needs Attention
2362,2811,26,5,4456.35,3,2,2,7,Require Activation
2363,2812,88,6,8956.25,2,3,4,9,Highly potential
2364,2813,205,4,4560.26,1,1,2,4,Needs Attention
2365,2814,14,4,4851.34,4,1,2,7,Require Activation
2366,2816,9,10,13562.73,4,4,4,12,Highly potential
2367,2817,16,3,4046.6099999999997,4,1,1,6,Loyal
2368,2818,100,4,5234.29,1,1,2,4,Needs Attention
2369,2819,163,4,5543.0199999999995,1,1,2,4,Needs Attention
2370,2820,59,7,8152.689999999999,2,3,4,9,Highly potential
2371,2821,52,5,4455.08,2,2,2,6,Loyal
2372,2822,12,8,8230.66,4,4,4,12,Highly potential
2373,2823,13,4,2040.6100000000001,4,1,1,6,Loyal
2374,2824,123,6,8837.81,1,3,4,8,Require Activation
2375,2825,113,4,4231.89,1,1,2,4,Needs Attention
2376,2826,12,12,11244.57,4,4,4,12,Highly potential
2377,2829,145,2,3023.32,1,1,1,3,Require Activation
2378,2830,96,5,4885.5199999999995,1,2,2,5,Promising
2379,2831,15,5,4904.01,4,2,2,8,Require Activation
2380,2832,24,8,6485.339999999999,3,4,3,10,Highly potential
2381,2836,14,9,10868.1,4,4,4,12,Highly potential
2382,2838,16,3,2838.62,4,1,1,6,Loyal
2383,2839,18,8,7971.99,4,4,3,11,Highly potential
2384,2840,17,4,3362.7599999999998,4,1,1,6,Loyal
2385,2841,17,7,10658.349999999999,4,3,4,11,Highly potential
2386,2843,21,6,6116.000000000001,3,3,3,9,Highly potential
2387,2845,48,8,8539.210000000001,2,4,4,10,Highly potential
2388,2846,16,3,2298.78,4,1,1,6,Loyal
2389,2847,45,7,8251.07,3,3,4,10,Highly potential
2390,2848,14,4,5354.43,4,1,2,7,Require Activation
2391,2850,8,8,7671.88,4,4,3,11,Highly potential
2392,2851,10,8,8746.78,4,4,4,12,Highly potential
2393,2852,26,6,8373.67,3,3,4,10,Highly potential
2394,2853,82,8,8836.36,2,4,4,10,Highly potential
